Date,Month,Year,CustomerID,ProductType,ServiceType,Quantity,UnitPrice,Region,SalesRep,InstallationRequired,PaymentMethod,TotalRevenue,InstallationDate
2/2/2024,February,2024,6688,Solar Panel 500W,Maintenance,7,"?328,899",Ibadan,Tunde,Yes,POS,"?2,302,293",2/12/2024
5/13/2024,May,2024,8018,Solar Panel 500W,Maintenance,1,"?288,835",Lagos,Stella,Yes,Online Gateway,"?288,835",5/22/2024
3/19/2024,March,2024,8210,Accessories,Installation,5,"?278,709",Enugu,Stella,Yes,POS,"?1,393,545",3/24/2024
2/27/2024,February,2024,4956,Inverter 3.5kVA,Maintenance,4,"?56,878",Ibadan,Grace,Yes,Cash,"?227,512",3/1/2024
1/26/2024,January,2024,7057,Inverter 3.5kVA,Product Purchase,2,"?96,386",Enugu,Grace,Yes,Cash,"?192,772",2/6/2024
8/13/2024,August,2024,7875,Charge Controller,Product Purchase,5,"?196,539",Abuja,Tunde,Yes,POS,"?982,695",8/20/2024
10/11/2024,October,2024,5431,Inverter 3.5kVA,Maintenance,9,"?341,700",Abuja,Stella,Yes,Online Gateway,"?3,075,300",10/18/2024
1/4/2024,January,2024,2525,Solar Panel 500W,Installation,8,"?150,191",Kano,Michael,Yes,Transfer,"?1,201,528",1/14/2024
4/8/2024,April,2024,8043,Solar Panel 300W,Site Inspection,9,"?360,718",Abuja,John,Yes,Transfer,"?3,246,462",4/10/2024
2/8/2024,February,2024,2278,Inverter 3.5kVA,Installation,7,"?133,146",Enugu,Michael,Yes,Online Gateway,"?932,022",2/12/2024
9/27/2024,September,2024,9705,Accessories,Repair,7,"?260,170",Lagos,Michael,No,Cash,"?1,821,190",
10/11/2024,October,2024,7125,Accessories,Site Inspection,2,"?80,777",Port Harcourt,John,Yes,POS,"?161,554",10/22/2024
6/5/2024,June,2024,8874,Charge Controller,Repair,3,"?265,058",Ibadan,Tunde,Yes,Transfer,"?795,174",6/16/2024
3/15/2024,March,2024,7900,Charge Controller,Maintenance,8,"?150,404",Lagos,Tunde,Yes,Transfer,"?1,203,232",3/20/2024
10/14/2024,October,2024,3500,Solar Panel 500W,Repair,2,"?269,902",Ibadan,John,No,POS,"?539,804",
5/9/2024,May,2024,4464,Inverter 3.5kVA,Maintenance,7,"?181,909",Kano,Grace,No,Transfer,"?1,273,363",
6/23/2024,June,2024,3259,Inverter 3.5kVA,Repair,6,"?449,469",Lagos,Michael,Yes,Transfer,"?2,696,814",6/25/2024
3/24/2024,March,2024,8496,Charge Controller,Site Inspection,4,"?63,475",Lagos,Ada,Yes,Cash,"?253,900",3/26/2024
1/22/2024,January,2024,3659,Inverter 3.5kVA,Repair,4,"?159,470",Lagos,Stella,Yes,Transfer,"?637,880",1/25/2024
1/27/2024,January,2024,1255,Solar Panel 500W,Installation,3,"?445,289",Kano,Stella,No,Transfer,"?1,335,867",
7/13/2024,July,2024,2502,Solar Panel 300W,Maintenance,6,"?40,363",Lagos,Stella,No,Cash,"?242,178",
12/2/2024,December,2024,5656,Accessories,Product Purchase,3,"?393,464",Ibadan,Ada,Yes,Transfer,"?1,180,392",12/16/2024
8/23/2024,August,2024,6430,Solar Panel 500W,Repair,9,"?67,225",Port Harcourt,Michael,Yes,Cash,"?605,025",8/26/2024
4/1/2024,April,2024,9598,Inverter 3.5kVA,Maintenance,4,"?199,294",Lagos,Tunde,Yes,POS,"?797,176",4/9/2024
1/21/2024,January,2024,4176,Solar Panel 500W,Product Purchase,4,"?164,732",Kano,Grace,No,Transfer,"?658,928",
10/29/2024,October,2024,2860,Accessories,Maintenance,2,"?126,001",Kano,John,No,Transfer,"?252,002",
12/22/2024,December,2024,7158,Battery 200Ah,Maintenance,2,"?255,882",Lagos,Stella,No,Online Gateway,"?511,764",
3/24/2024,March,2024,6806,Accessories,Product Purchase,7,"?390,553",Kano,Grace,Yes,Online Gateway,"?2,733,871",4/5/2024
9/18/2024,September,2024,5354,Accessories,Product Purchase,5,"?77,402",Abuja,Ada,No,Online Gateway,"?387,010",
5/26/2024,May,2024,1722,Battery 200Ah,Site Inspection,3,"?270,443",Enugu,Grace,Yes,Cash,"?811,329",6/6/2024
9/13/2024,September,2024,8579,Inverter 3.5kVA,Repair,6,"?158,817",Kano,John,No,Transfer,"?952,902",
2/27/2024,February,2024,1613,Inverter 3.5kVA,Repair,6,"?378,049",Port Harcourt,Michael,Yes,Transfer,"?2,268,294",3/4/2024
1/15/2024,January,2024,4331,Solar Panel 300W,Maintenance,1,"?74,604",Abuja,Ada,Yes,Online Gateway,"?74,604",1/26/2024
6/10/2024,June,2024,6790,Accessories,Installation,3,"?156,095",Ibadan,Grace,Yes,Cash,"?468,285",6/21/2024
6/11/2024,June,2024,4116,Solar Panel 500W,Installation,5,"?171,033",Abuja,Ada,Yes,Online Gateway,"?855,165",6/21/2024
11/15/2024,November,2024,1330,Solar Panel 300W,Maintenance,7,"?372,787",Port Harcourt,John,No,Transfer,"?2,609,509",
10/7/2024,October,2024,3212,Inverter 3.5kVA,Site Inspection,4,"?333,978",Enugu,John,Yes,Cash,"?1,335,912",10/9/2024
10/6/2024,October,2024,6493,Inverter 3.5kVA,Product Purchase,8,"?64,679",Abuja,Stella,No,Online Gateway,"?517,432",
1/12/2024,January,2024,8232,Charge Controller,Maintenance,3,"?49,179",Lagos,Michael,No,Transfer,"?147,537",
9/30/2024,September,2024,6614,Solar Panel 300W,Repair,6,"?206,766",Kano,John,No,Online Gateway,"?1,240,596",
9/27/2024,September,2024,6913,Inverter 3.5kVA,Installation,6,"?35,581",Lagos,Stella,No,POS,"?213,486",
7/26/2024,July,2024,6913,Battery 200Ah,Installation,9,"?209,124",Lagos,Grace,Yes,Cash,"?1,882,116",8/1/2024
1/27/2024,January,2024,6611,Charge Controller,Installation,4,"?359,453",Lagos,Stella,Yes,POS,"?1,437,812",1/31/2024
3/12/2024,March,2024,1319,Solar Panel 500W,Site Inspection,7,"?89,953",Abuja,John,No,POS,"?629,671",
2/29/2024,February,2024,9085,Charge Controller,Repair,1,"?166,094",Ibadan,Ada,Yes,Cash,"?166,094",3/12/2024
5/24/2024,May,2024,5200,Accessories,Site Inspection,1,"?346,472",Enugu,Grace,Yes,POS,"?346,472",6/5/2024
4/2/2024,April,2024,5791,Accessories,Product Purchase,2,"?425,440",Kano,Ada,Yes,Online Gateway,"?850,880",4/14/2024
11/4/2024,November,2024,1329,Solar Panel 500W,Maintenance,4,"?385,017",Abuja,Ada,No,Transfer,"?1,540,068",
1/8/2024,January,2024,9851,Battery 200Ah,Maintenance,6,"?135,400",Enugu,Stella,No,Cash,"?812,400",
3/19/2024,March,2024,7742,Solar Panel 500W,Installation,4,"?110,987",Lagos,Ada,Yes,Online Gateway,"?443,948",3/25/2024
1/27/2024,January,2024,5916,Solar Panel 300W,Installation,6,"?15,234",Port Harcourt,Michael,Yes,Transfer,"?91,404",2/1/2024
6/22/2024,June,2024,2793,Solar Panel 500W,Product Purchase,2,"?95,853",Port Harcourt,Ada,Yes,POS,"?191,706",6/25/2024
2/19/2024,February,2024,7457,Solar Panel 500W,Site Inspection,9,"?18,138",Lagos,Grace,No,Cash,"?163,242",
7/17/2024,July,2024,9125,Charge Controller,Repair,3,"?97,728",Ibadan,Grace,No,POS,"?293,184",
12/14/2024,December,2024,6703,Battery 200Ah,Product Purchase,7,"?282,303",Enugu,Ada,No,Transfer,"?1,976,121",
6/29/2024,June,2024,7170,Solar Panel 500W,Maintenance,1,"?203,124",Kano,Stella,No,Cash,"?203,124",
1/24/2024,January,2024,7644,Solar Panel 300W,Maintenance,8,"?271,102",Enugu,Grace,Yes,Online Gateway,"?2,168,816",1/27/2024
11/11/2024,November,2024,8420,Charge Controller,Site Inspection,4,"?195,634",Abuja,Tunde,No,POS,"?782,536",
2/15/2024,February,2024,5155,Battery 200Ah,Product Purchase,5,"?131,006",Ibadan,Michael,Yes,Online Gateway,"?655,030",2/17/2024
1/15/2024,January,2024,9411,Battery 200Ah,Repair,7,"?240,270",Port Harcourt,Stella,No,Online Gateway,"?1,681,890",
6/1/2024,June,2024,3611,Inverter 3.5kVA,Product Purchase,3,"?118,988",Lagos,Michael,No,Online Gateway,"?356,964",
8/9/2024,August,2024,6691,Accessories,Product Purchase,9,"?396,735",Abuja,Michael,Yes,Cash,"?3,570,615",8/16/2024
7/24/2024,July,2024,3593,Solar Panel 300W,Site Inspection,9,"?139,467",Ibadan,Ada,Yes,POS,"?1,255,203",8/2/2024
9/29/2024,September,2024,1095,Accessories,Repair,8,"?253,628",Enugu,Michael,No,Online Gateway,"?2,029,024",
8/23/2024,August,2024,7041,Charge Controller,Maintenance,1,"?277,210",Ibadan,Ada,No,Transfer,"?277,210",
12/5/2024,December,2024,6063,Charge Controller,Installation,2,"?218,154",Ibadan,Michael,Yes,Cash,"?436,308",12/11/2024
8/15/2024,August,2024,9437,Solar Panel 300W,Repair,2,"?225,593",Enugu,Grace,No,Online Gateway,"?451,186",
1/9/2024,January,2024,4349,Battery 200Ah,Maintenance,3,"?72,684",Abuja,Tunde,No,Online Gateway,"?218,052",
6/14/2024,June,2024,8644,Solar Panel 500W,Site Inspection,2,"?285,331",Kano,Michael,No,POS,"?570,662",
11/14/2024,November,2024,7560,Solar Panel 300W,Repair,1,"?430,553",Enugu,John,Yes,Online Gateway,"?430,553",11/15/2024
8/1/2024,August,2024,6247,Charge Controller,Repair,5,"?158,241",Abuja,Ada,No,Online Gateway,"?791,205",
4/26/2024,April,2024,6356,Accessories,Maintenance,6,"?61,131",Enugu,Tunde,Yes,Online Gateway,"?366,786",5/6/2024
12/9/2024,December,2024,5077,Solar Panel 300W,Maintenance,7,"?392,787",Lagos,Ada,No,POS,"?2,749,509",
3/12/2024,March,2024,5898,Battery 200Ah,Product Purchase,7,"?215,912",Abuja,Tunde,No,Online Gateway,"?1,511,384",
3/4/2024,March,2024,2417,Inverter 3.5kVA,Product Purchase,2,"?69,785",Ibadan,Ada,No,Transfer,"?139,570",
7/23/2024,July,2024,9846,Inverter 3.5kVA,Repair,7,"?180,850",Kano,John,Yes,Cash,"?1,265,950",8/6/2024
7/27/2024,July,2024,1110,Solar Panel 500W,Installation,2,"?390,985",Kano,Grace,Yes,Online Gateway,"?781,970",7/29/2024
3/12/2024,March,2024,9281,Solar Panel 500W,Site Inspection,2,"?267,579",Lagos,John,Yes,POS,"?535,158",3/14/2024
10/3/2024,October,2024,9954,Battery 200Ah,Maintenance,6,"?180,728",Lagos,Tunde,Yes,Transfer,"?1,084,368",10/4/2024
9/30/2024,September,2024,8391,Accessories,Product Purchase,6,"?243,373",Port Harcourt,Stella,No,Cash,"?1,460,238",
11/15/2024,November,2024,6132,Solar Panel 500W,Site Inspection,8,"?228,360",Port Harcourt,Ada,Yes,POS,"?1,826,880",11/28/2024
12/3/2024,December,2024,3504,Inverter 3.5kVA,Repair,5,"?400,105",Port Harcourt,Stella,No,POS,"?2,000,525",
12/31/2024,December,2024,9289,Battery 200Ah,Maintenance,5,"?98,107",Abuja,Michael,Yes,Cash,"?490,535",1/14/2025
4/4/2024,April,2024,6239,Battery 200Ah,Maintenance,1,"?261,136",Kano,John,No,Cash,"?261,136",
6/14/2024,June,2024,1292,Battery 200Ah,Product Purchase,4,"?277,146",Lagos,Ada,No,POS,"?1,108,584",
2/1/2024,February,2024,2734,Solar Panel 300W,Installation,1,"?304,909",Port Harcourt,John,No,Transfer,"?304,909",
1/11/2024,January,2024,6120,Accessories,Maintenance,5,"?146,835",Lagos,Michael,Yes,Transfer,"?734,175",1/20/2024
10/27/2024,October,2024,7393,Accessories,Installation,8,"?433,057",Port Harcourt,Grace,No,Transfer,"?3,464,456",
8/4/2024,August,2024,3196,Solar Panel 500W,Site Inspection,1,"?246,858",Abuja,Tunde,Yes,Cash,"?246,858",8/15/2024
10/15/2024,October,2024,4466,Accessories,Maintenance,3,"?25,921",Enugu,Ada,Yes,Online Gateway,"?77,763",10/21/2024
4/11/2024,April,2024,2906,Charge Controller,Maintenance,1,"?296,368",Abuja,Ada,No,POS,"?296,368",
9/23/2024,September,2024,2721,Inverter 3.5kVA,Installation,6,"?364,410",Ibadan,Ada,Yes,Transfer,"?2,186,460",9/28/2024
8/1/2024,August,2024,2816,Solar Panel 500W,Product Purchase,1,"?364,445",Lagos,Tunde,Yes,Online Gateway,"?364,445",8/10/2024
6/27/2024,June,2024,9444,Accessories,Repair,3,"?304,133",Enugu,John,No,Cash,"?912,399",
3/28/2024,March,2024,5227,Inverter 3.5kVA,Site Inspection,5,"?355,734",Enugu,Tunde,Yes,POS,"?1,778,670",4/5/2024
2/10/2024,February,2024,6775,Solar Panel 500W,Maintenance,5,"?279,619",Ibadan,Grace,Yes,Online Gateway,"?1,398,095",2/13/2024
3/16/2024,March,2024,4849,Charge Controller,Product Purchase,2,"?381,497",Enugu,John,Yes,POS,"?762,994",3/18/2024
2/15/2024,February,2024,6228,Inverter 3.5kVA,Maintenance,3,"?251,800",Abuja,Grace,No,Cash,"?755,400",
6/8/2024,June,2024,7849,Charge Controller,Site Inspection,9,"?267,467",Enugu,Ada,Yes,Cash,"?2,407,203",6/21/2024
3/20/2024,March,2024,2058,Inverter 3.5kVA,Repair,1,"?257,789",Abuja,Tunde,No,Transfer,"?257,789",
11/5/2024,November,2024,3322,Solar Panel 300W,Maintenance,1,"?233,330",Enugu,Grace,No,POS,"?233,330",
3/26/2024,March,2024,9378,Solar Panel 300W,Installation,2,"?394,123",Enugu,Michael,Yes,POS,"?788,246",3/31/2024
4/1/2024,April,2024,1948,Inverter 3.5kVA,Product Purchase,8,"?91,620",Lagos,Tunde,No,Online Gateway,"?732,960",
5/27/2024,May,2024,9179,Inverter 3.5kVA,Repair,6,"?167,490",Ibadan,John,No,POS,"?1,004,940",
6/9/2024,June,2024,5359,Charge Controller,Maintenance,4,"?134,086",Enugu,Ada,Yes,POS,"?536,344",6/21/2024
7/20/2024,July,2024,6660,Accessories,Repair,7,"?412,681",Enugu,John,Yes,Online Gateway,"?2,888,767",7/21/2024
8/29/2024,August,2024,8254,Battery 200Ah,Installation,6,"?85,482",Ibadan,Stella,Yes,Transfer,"?512,892",9/12/2024
12/18/2024,December,2024,9401,Inverter 3.5kVA,Maintenance,9,"?418,730",Ibadan,Ada,No,POS,"?3,768,570",
1/2/2024,January,2024,3093,Solar Panel 500W,Repair,6,"?242,397",Lagos,Michael,Yes,Online Gateway,"?1,454,382",1/9/2024
8/12/2024,August,2024,2563,Solar Panel 500W,Maintenance,2,"?318,150",Lagos,Michael,Yes,Cash,"?636,300",8/13/2024
10/15/2024,October,2024,9217,Solar Panel 500W,Maintenance,3,"?140,044",Lagos,Stella,No,Transfer,"?420,132",
8/20/2024,August,2024,1174,Solar Panel 300W,Repair,9,"?149,733",Kano,John,Yes,Online Gateway,"?1,347,597",8/31/2024
3/17/2024,March,2024,2334,Accessories,Maintenance,7,"?347,607",Enugu,Michael,Yes,POS,"?2,433,249",3/19/2024
4/25/2024,April,2024,1321,Charge Controller,Installation,6,"?124,162",Abuja,John,Yes,Transfer,"?744,972",5/3/2024
6/2/2024,June,2024,6698,Accessories,Repair,5,"?259,671",Kano,Ada,No,Transfer,"?1,298,355",
4/12/2024,April,2024,6604,Solar Panel 300W,Repair,3,"?21,179",Kano,Tunde,Yes,Transfer,"?63,537",4/25/2024
7/12/2024,July,2024,7742,Accessories,Installation,4,"?410,670",Abuja,Ada,No,Cash,"?1,642,680",
6/14/2024,June,2024,8436,Accessories,Installation,1,"?100,407",Enugu,John,No,Online Gateway,"?100,407",
12/24/2024,December,2024,9524,Solar Panel 500W,Installation,5,"?51,828",Port Harcourt,Grace,Yes,Transfer,"?259,140",1/7/2025
3/30/2024,March,2024,6674,Inverter 3.5kVA,Maintenance,7,"?430,404",Port Harcourt,Stella,Yes,POS,"?3,012,828",4/1/2024
6/22/2024,June,2024,6002,Solar Panel 500W,Maintenance,2,"?390,195",Port Harcourt,Grace,Yes,POS,"?780,390",7/5/2024
5/1/2024,May,2024,1910,Accessories,Site Inspection,8,"?78,975",Lagos,Ada,Yes,POS,"?631,800",5/4/2024
5/22/2024,May,2024,1949,Inverter 3.5kVA,Maintenance,6,"?190,795",Lagos,Michael,No,Transfer,"?1,144,770",
4/15/2024,April,2024,6425,Charge Controller,Installation,3,"?318,882",Ibadan,Ada,Yes,POS,"?956,646",4/19/2024
10/31/2024,October,2024,3514,Battery 200Ah,Site Inspection,2,"?258,602",Ibadan,Ada,No,Transfer,"?517,204",
12/25/2024,December,2024,8701,Inverter 3.5kVA,Installation,8,"?28,119",Kano,Ada,Yes,Online Gateway,"?224,952",1/5/2025
11/12/2024,November,2024,1100,Solar Panel 300W,Product Purchase,4,"?301,016",Ibadan,Stella,Yes,Transfer,"?1,204,064",11/24/2024
5/2/2024,May,2024,5646,Solar Panel 500W,Repair,7,"?323,296",Lagos,John,No,Transfer,"?2,263,072",
1/9/2024,January,2024,7945,Solar Panel 500W,Product Purchase,7,"?366,800",Kano,Stella,No,Online Gateway,"?2,567,600",
9/18/2024,September,2024,3400,Accessories,Installation,9,"?49,369",Ibadan,Michael,No,POS,"?444,321",
3/13/2024,March,2024,6801,Accessories,Maintenance,8,"?44,315",Ibadan,John,Yes,Transfer,"?354,520",3/18/2024
12/24/2024,December,2024,3343,Accessories,Repair,8,"?240,692",Port Harcourt,Michael,Yes,Online Gateway,"?1,925,536",12/31/2024
8/10/2024,August,2024,1352,Accessories,Maintenance,7,"?280,987",Lagos,John,Yes,Cash,"?1,966,909",8/14/2024
2/10/2024,February,2024,3955,Solar Panel 500W,Maintenance,5,"?325,656",Kano,John,No,Online Gateway,"?1,628,280",
7/22/2024,July,2024,2018,Inverter 3.5kVA,Repair,9,"?280,819",Abuja,Grace,No,Cash,"?2,527,371",
9/20/2024,September,2024,2179,Charge Controller,Repair,7,"?92,585",Enugu,Ada,No,Online Gateway,"?648,095",
11/23/2024,November,2024,6193,Inverter 3.5kVA,Product Purchase,3,"?48,773",Ibadan,Ada,No,Transfer,"?146,319",
6/26/2024,June,2024,4536,Solar Panel 300W,Installation,6,"?75,044",Lagos,Stella,Yes,POS,"?450,264",6/28/2024
12/13/2024,December,2024,3502,Solar Panel 500W,Maintenance,3,"?15,231",Kano,John,No,Transfer,"?45,693",
11/13/2024,November,2024,4819,Inverter 3.5kVA,Installation,6,"?288,989",Enugu,Michael,Yes,Transfer,"?1,733,934",11/19/2024
3/24/2024,March,2024,7855,Solar Panel 500W,Installation,8,"?37,960",Lagos,Ada,No,Cash,"?303,680",
11/13/2024,November,2024,1979,Solar Panel 300W,Site Inspection,9,"?426,733",Lagos,Grace,Yes,POS,"?3,840,597",11/16/2024
4/20/2024,April,2024,1976,Battery 200Ah,Product Purchase,2,"?174,484",Kano,Michael,Yes,POS,"?348,968",5/1/2024
9/7/2024,September,2024,3280,Battery 200Ah,Maintenance,6,"?259,765",Port Harcourt,Grace,Yes,Transfer,"?1,558,590",9/16/2024
1/7/2024,January,2024,6897,Battery 200Ah,Repair,3,"?98,610",Enugu,Ada,Yes,Online Gateway,"?295,830",1/20/2024
3/24/2024,March,2024,1107,Solar Panel 500W,Repair,7,"?425,823",Port Harcourt,John,Yes,Online Gateway,"?2,980,761",3/26/2024
7/26/2024,July,2024,2626,Inverter 3.5kVA,Installation,4,"?380,418",Ibadan,Michael,Yes,POS,"?1,521,672",8/4/2024
11/9/2024,November,2024,9895,Solar Panel 500W,Product Purchase,5,"?164,659",Port Harcourt,Stella,Yes,Transfer,"?823,295",11/19/2024
1/22/2024,January,2024,7229,Charge Controller,Product Purchase,6,"?286,233",Ibadan,Stella,No,Transfer,"?1,717,398",
1/3/2024,January,2024,7877,Inverter 3.5kVA,Maintenance,8,"?62,635",Ibadan,Stella,No,Cash,"?501,080",
5/6/2024,May,2024,1874,Solar Panel 300W,Maintenance,2,"?153,954",Kano,Ada,No,POS,"?307,908",
10/23/2024,October,2024,6543,Accessories,Installation,4,"?434,661",Lagos,Ada,No,Online Gateway,"?1,738,644",
7/6/2024,July,2024,4809,Battery 200Ah,Installation,4,"?121,647",Abuja,Stella,No,Online Gateway,"?486,588",
12/27/2024,December,2024,3107,Inverter 3.5kVA,Installation,6,"?177,892",Abuja,Michael,No,POS,"?1,067,352",
1/14/2024,January,2024,1559,Inverter 3.5kVA,Site Inspection,4,"?327,647",Port Harcourt,Ada,Yes,Cash,"?1,310,588",1/19/2024
1/12/2024,January,2024,9308,Battery 200Ah,Product Purchase,5,"?424,771",Kano,Stella,Yes,Online Gateway,"?2,123,855",1/17/2024
3/27/2024,March,2024,5969,Solar Panel 300W,Installation,5,"?20,524",Abuja,Ada,Yes,POS,"?102,620",4/1/2024
1/12/2024,January,2024,4046,Solar Panel 500W,Product Purchase,8,"?268,768",Lagos,Tunde,Yes,Transfer,"?2,150,144",1/19/2024
1/25/2024,January,2024,1043,Solar Panel 500W,Repair,4,"?429,457",Ibadan,Michael,No,POS,"?1,717,828",
10/27/2024,October,2024,1508,Accessories,Repair,6,"?37,201",Ibadan,John,No,POS,"?223,206",
8/30/2024,August,2024,7107,Inverter 3.5kVA,Product Purchase,7,"?296,961",Kano,Michael,Yes,POS,"?2,078,727",9/1/2024
5/1/2024,May,2024,4439,Battery 200Ah,Repair,8,"?182,039",Port Harcourt,John,No,Transfer,"?1,456,312",
5/26/2024,May,2024,4928,Charge Controller,Repair,9,"?418,306",Lagos,Stella,No,POS,"?3,764,754",
2/24/2024,February,2024,6411,Solar Panel 300W,Repair,8,"?178,338",Port Harcourt,Ada,No,Transfer,"?1,426,704",
8/25/2024,August,2024,1916,Solar Panel 500W,Maintenance,4,"?32,743",Port Harcourt,Stella,Yes,Online Gateway,"?130,972",8/29/2024
12/21/2024,December,2024,1798,Solar Panel 300W,Maintenance,4,"?266,633",Kano,Grace,Yes,Cash,"?1,066,532",1/3/2025
6/21/2024,June,2024,5971,Solar Panel 300W,Product Purchase,5,"?138,572",Ibadan,John,No,Transfer,"?692,860",
8/8/2024,August,2024,2760,Accessories,Product Purchase,3,"?382,880",Port Harcourt,Tunde,No,Cash,"?1,148,640",
4/28/2024,April,2024,4275,Solar Panel 300W,Site Inspection,2,"?242,522",Port Harcourt,John,No,Cash,"?485,044",
11/4/2024,November,2024,1818,Battery 200Ah,Maintenance,2,"?192,909",Lagos,Ada,Yes,Online Gateway,"?385,818",11/11/2024
7/1/2024,July,2024,6040,Accessories,Product Purchase,9,"?31,483",Enugu,Tunde,No,Transfer,"?283,347",
10/14/2024,October,2024,4065,Battery 200Ah,Maintenance,8,"?389,323",Ibadan,Ada,No,Online Gateway,"?3,114,584",
11/2/2024,November,2024,4259,Accessories,Site Inspection,6,"?34,826",Port Harcourt,Tunde,Yes,Transfer,"?208,956",11/14/2024
10/26/2024,October,2024,1906,Battery 200Ah,Product Purchase,9,"?198,273",Enugu,Ada,No,Cash,"?1,784,457",
3/22/2024,March,2024,1602,Accessories,Product Purchase,5,"?290,340",Abuja,John,Yes,Cash,"?1,451,700",4/3/2024
7/29/2024,July,2024,5295,Accessories,Product Purchase,1,"?303,640",Enugu,John,Yes,POS,"?303,640",8/2/2024
5/29/2024,May,2024,4527,Inverter 3.5kVA,Product Purchase,8,"?203,843",Abuja,John,Yes,Transfer,"?1,630,744",6/11/2024
2/6/2024,February,2024,5543,Battery 200Ah,Installation,3,"?130,274",Ibadan,John,No,Cash,"?390,822",
12/17/2024,December,2024,2811,Inverter 3.5kVA,Maintenance,9,"?288,303",Ibadan,Tunde,No,Transfer,"?2,594,727",
11/7/2024,November,2024,8963,Accessories,Maintenance,1,"?42,780",Kano,Michael,No,Online Gateway,"?42,780",
12/26/2024,December,2024,6249,Solar Panel 500W,Maintenance,3,"?129,943",Enugu,Michael,Yes,Online Gateway,"?389,829",1/6/2025
2/28/2024,February,2024,5615,Accessories,Site Inspection,1,"?98,920",Port Harcourt,Stella,No,Transfer,"?98,920",
5/10/2024,May,2024,9916,Solar Panel 500W,Installation,1,"?406,571",Abuja,Michael,No,Cash,"?406,571",
7/20/2024,July,2024,7766,Solar Panel 500W,Maintenance,6,"?50,775",Enugu,Stella,Yes,Online Gateway,"?304,650",7/28/2024
8/30/2024,August,2024,1802,Solar Panel 500W,Maintenance,4,"?160,038",Abuja,John,Yes,Cash,"?640,152",9/13/2024
2/4/2024,February,2024,3582,Solar Panel 500W,Product Purchase,4,"?112,333",Ibadan,Ada,No,Transfer,"?449,332",
4/2/2024,April,2024,7445,Battery 200Ah,Product Purchase,5,"?268,706",Ibadan,Michael,Yes,POS,"?1,343,530",4/4/2024
7/25/2024,July,2024,4837,Charge Controller,Product Purchase,3,"?330,798",Lagos,Michael,No,Cash,"?992,394",
12/18/2024,December,2024,9718,Battery 200Ah,Maintenance,2,"?159,768",Lagos,John,No,Online Gateway,"?319,536",
